row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,svc_code,svc_code_type,svc_code_desc,svc_code_ctg,svc_code_ctg_desc,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
19186260,2019,9,Benton,MEDICARE,3,45 - 64 years,M,14,45385,CPT/HCPCS,COLONOSCOPY W/LESION REMOVAL,76,Colonoscopy and biopsy,29,161,"$8,331.80 ",$595.12 ,$335.16 ,"$7,539.05 ",$538.50 ,$284.09 ,$792.75 ,$56.62 ,$51.07 
19190004,2019,9,Benton,MEDICARE,4,65 - 74 years,M,14,200,REV,Intensive Care (ICU),50003,ICU and coronary care services,15,139,"$72,914.00 ","$5,208.14 ",$412.24 ,"$71,000.00 ","$5,071.42 ",$312.24 ,"$1,914.00 ",$136.71 ,$0.00 
19193364,2019,9,Benton,MEDICARE,5,75 years and older,F,42,93970,CPT/HCPCS,EXTREMITY STUDY,197,Ultrasound - Diagnostic (other),75,485,"$6,266.97 ",$149.21 ,$67.98 ,"$5,173.31 ",$123.17 ,$54.36 ,"$1,093.66 ",$26.03 ,$6.81 
19196052,2019,9,Benton,MEDICARE,5,75 years and older,M,58,G0103,CPT/HCPCS,PROSTATE CANCER SCREENING; PSA TEST,233,Laboratory - Chemistry and hematology,62,696,"$1,659.00 ",$28.60 ,$20.03 ,"$1,633.04 ",$28.15 ,$20.03 ,$25.96 ,$0.44 ,$0.00 
19202268,2019,11,Big Stone,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,12,87186,CPT/HCPCS,MICROBE SUSCEPTIBLE MIC,206,"Microscopic examination (e.g., lab, toxicology)",14,133,$384.87 ,$32.07 ,$14.40 ,$384.87 ,$32.07 ,$14.40 ,$0.00 ,$0.00 ,$0.00 
19207884,2019,11,Big Stone,MEDICARE,4,65 - 74 years,M,13,80069,CPT/HCPCS,RENAL FUNCTION PANEL,233,Laboratory - Chemistry and hematology,21,150,$345.84 ,$26.60 ,$0.00 ,$345.84 ,$26.60 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19210740,2019,11,Big Stone,MEDICARE,5,75 years and older,M,74,84443,CPT/HCPCS,ASSAY THYROID STIM HORMONE,233,Laboratory - Chemistry and hematology,103,853,"$2,602.05 ",$35.16 ,$0.00 ,"$2,602.05 ",$35.16 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20056115,2019,53,Hennepin,MEDICARE,5,75 years and older,F,42,J1626,CPT/HCPCS,INJ GRANISETRN HYDROCHLORID 100 MCG,240,"Medications (injections, infusions, other forms)",247,459,$854.91 ,$20.35 ,$13.21 ,$718.65 ,$17.11 ,$11.12 ,$136.26 ,$3.24 ,$1.63 
20057819,2019,53,Hennepin,MEDICARE,5,75 years and older,M,15,880,REV,Dialy/Misc,50019,Dialysis services and supplies,26,144,$336.67 ,$22.44 ,$0.00 ,$336.67 ,$22.44 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20059955,2019,53,Hennepin,MEDICARE,5,75 years and older,M,90,64415,CPT/HCPCS,NJX AA&/STRD BRACH PLEXUS,8,Nervous system procedures - Therapeutic (other),108,"1,071","$5,203.29 ",$57.81 ,$63.78 ,"$4,582.23 ",$50.91 ,$51.57 ,$621.06 ,$6.90 ,$0.00 
20061011,2019,53,Hennepin,MEDICARE,5,75 years and older,M,18,85130,CPT/HCPCS,CHROMOGENIC SUBSTRATE ASSAY,233,Laboratory - Chemistry and hematology,203,216,"$2,013.92 ",$111.88 ,$87.07 ,"$2,013.92 ",$111.88 ,$87.07 ,$0.00 ,$0.00 ,$0.00 
20062091,2019,53,Hennepin,MEDICARE,5,75 years and older,M,797,99495,CPT/HCPCS,TRANS CARE MGMT 14 DAY DISCH,245,Telehealth,932,"9,311","$146,856.25 ",$184.26 ,$164.40 ,"$130,149.67 ",$163.29 ,$161.17 ,"$16,706.58 ",$20.96 ,$15.00 
20063579,2019,53,Hennepin,MEDICARE,5,75 years and older,M,15,K0040,CPT/HCPCS,ADJUSTABLE ANGLE FOOTPLATE EACH,243,DME and supplies,26,180,"$1,391.89 ",$92.79 ,$98.94 ,"$1,223.08 ",$81.53 ,$81.74 ,$168.81 ,$11.25 ,$17.09 
20066699,2019,55,Houston,COMMERCIAL,3,45 - 64 years,F,41,81001,CPT/HCPCS,URINALYSIS AUTO W/SCOPE,206,"Microscopic examination (e.g., lab, toxicology)",54,476,"$2,224.20 ",$54.24 ,$56.10 ,"$1,007.85 ",$24.58 ,$0.00 ,"$1,216.35 ",$29.66 ,$14.45 
20070923,2019,55,Houston,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,21,86592,CPT/HCPCS,SYPHILIS TEST NON-TREP QUAL,235,Laboratory - Other,23,235,$208.71 ,$9.93 ,$4.74 ,$208.71 ,$9.93 ,$4.74 ,$0.00 ,$0.00 ,$0.00 
20076227,2019,55,Houston,MEDICARE,2,19 - 44 years,F,12,81025,CPT/HCPCS,URINE PREGNANCY TEST,200,Urinary system (nonoperative) measurements,22,144,$674.85 ,$56.23 ,$0.00 ,$447.74 ,$37.31 ,$0.00 ,$227.11 ,$18.92 ,$0.00 
20080355,2019,55,Houston,MEDICARE,4,65 - 74 years,F,12,70486,CPT/HCPCS,CT MAXILLOFACIAL W/O DYE,177,CT scan - Head,23,144,"$1,571.84 ",$130.98 ,$148.16 ,"$1,317.05 ",$109.75 ,$118.90 ,$254.79 ,$21.23 ,$18.40 
20082827,2019,55,Houston,MEDICARE,4,65 - 74 years,M,41,92083,CPT/HCPCS,VISUAL FIELD EXAMINATION(S),220,Ophthalmologic/otologic diagnosis and treatment,84,492,"$1,867.50 ",$45.54 ,$27.80 ,"$1,514.39 ",$36.93 ,$24.52 ,$353.11 ,$8.61 ,$5.56 
20085731,2019,55,Houston,MEDICARE,5,75 years and older,M,77,307,REV,Urology Tests,50009,Laboratory and pathology services,98,842,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20087483,2019,55,Houston,MEDICARE,5,75 years and older,M,48,J7050,CPT/HCPCS,INFUS NORMAL SALINE SOLUTION 250 CC,240,"Medications (injections, infusions, other forms)",362,528,$0.62 ,$0.01 ,$0.00 ,$0.49 ,$0.01 ,$0.00 ,$0.13 ,$0.00 ,$0.00 
20091827,2019,57,Hubbard,COMMERCIAL,3,45 - 64 years,M,11,71260,CPT/HCPCS,CT THORAX DX C+,178,CT scan - Chest,27,131,"$25,407.66 ","$2,309.78 ","$1,979.94 ","$13,918.63 ","$1,265.33 ","$1,016.34 ","$11,489.03 ","$1,044.45 ",$146.48 
20096099,2019,57,Hubbard,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,187,99393,CPT/HCPCS,PREV VISIT EST AGE 5-11,310,Office/outpatient services - Preventive visits,214,"2,162","$8,244.47 ",$44.08 ,$0.00 ,"$8,244.47 ",$44.08 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20099003,2019,57,Hubbard,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,51,96374,CPT/HCPCS,THER/PROPH/DIAG INJ IV PUSH,231,Therapeutic procedures - Other,75,583,"$8,595.73 ",$168.54 ,$84.25 ,"$8,541.18 ",$167.47 ,$84.25 ,$54.55 ,$1.06 ,$0.00 
20102555,2019,57,Hubbard,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,49,J1885,CPT/HCPCS,INJ KETOROLAC TROMETHAMINE 15 MG,240,"Medications (injections, infusions, other forms)",70,560,"$1,011.04 ",$20.63 ,$1.94 ,"$1,011.04 ",$20.63 ,$1.94 ,$0.00 ,$0.00 ,$0.00 
20107931,2019,57,Hubbard,MEDICARE,3,45 - 64 years,F,13,99152,CPT/HCPCS,MOD SED SAME PHYS/QHP 5/>YRS,232,Anesthesia,20,141,$204.70 ,$15.74 ,$12.17 ,$177.82 ,$13.67 ,$9.73 ,$26.88 ,$2.06 ,$2.44 
20110979,2019,57,Hubbard,MEDICARE,4,65 - 74 years,F,19,82962,CPT/HCPCS,GLUCOSE BLOOD TEST,233,Laboratory - Chemistry and hematology,35,228,$136.97 ,$7.20 ,$0.00 ,$136.97 ,$7.20 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20115347,2019,57,Hubbard,MEDICARE,5,75 years and older,F,24,72170,CPT/HCPCS,X-RAY EXAM OF PELVIS,226,Radiology - Diagnostic (other),53,282,"$1,683.81 ",$70.15 ,$23.78 ,"$1,431.52 ",$59.64 ,$21.14 ,$252.29 ,$10.51 ,$1.76 
20118491,2019,57,Hubbard,MEDICARE,5,75 years and older,M,64,97162,CPT/HCPCS,PT EVAL MOD COMPLEX 30 MIN,212,Physical/occupational/speech therapy - Diagnostic,77,736,"$2,616.30 ",$40.87 ,$0.00 ,"$2,063.57 ",$32.24 ,$0.00 ,$552.73 ,$8.63 ,$0.00 
19214196,2019,13,Blue Earth,COMMERCIAL,2,19 - 44 years,F,129,90715,CPT/HCPCS,TDAP VACCINE 7 YRS/> IM,228,Prophylactic vaccinations and inoculations,129,"1,463","$6,646.71 ",$51.52 ,$45.65 ,"$6,414.17 ",$49.72 ,$45.65 ,$232.54 ,$1.80 ,$0.00 
19217868,2019,13,Blue Earth,COMMERCIAL,3,45 - 64 years,M,79,272,REV,Sterile Supply,50007,Medical and surgical supplies,105,927,"$177,732.24 ","$2,249.77 ",$975.25 ,"$168,585.73 ","$2,133.99 ",$886.58 ,"$9,146.51 ",$115.77 ,$0.00 
18965393,2019,1,Aitkin,COMMERCIAL,2,19 - 44 years,M,23,90715,CPT/HCPCS,TDAP VACCINE 7 YRS/> IM,228,Prophylactic vaccinations and inoculations,23,256,$922.36 ,$40.10 ,$38.13 ,$869.69 ,$37.81 ,$38.13 ,$52.67 ,$2.29 ,$0.00 
18970913,2019,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,92,87400,CPT/HCPCS,INFLUENZA A/B AG IA,206,"Microscopic examination (e.g., lab, toxicology)",111,"1,079","$5,142.96 ",$55.90 ,$46.71 ,"$5,142.96 ",$55.90 ,$46.71 ,$0.00 ,$0.00 ,$0.00 
18973673,2019,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,39,H0001,CPT/HCPCS,ALCOHOL AND/OR DRUG ASSESSMENT,219,"Alcohol and drug management, treatment, and rehab.",52,441,"$9,643.58 ",$247.27 ,$204.00 ,"$9,643.58 ",$247.27 ,$204.00 ,$0.00 ,$0.00 ,$0.00 
18976769,2019,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,17,A7034,CPT/HCPCS,NASL INTERFCE POS ARWAY PRSS DEVC,243,DME and supplies,23,188,"$2,112.45 ",$124.26 ,$109.51 ,"$2,109.25 ",$124.07 ,$109.51 ,$3.20 ,$0.18 ,$0.00 
18983225,2019,1,Aitkin,MEDICARE,4,65 - 74 years,F,11,11750,CPT/HCPCS,REMOVAL OF NAIL BED,174,"Skin, breast procedures - Therapeutic (other)",26,132,"$1,898.36 ",$172.57 ,$51.29 ,"$1,550.59 ",$140.96 ,$51.29 ,$347.77 ,$31.61 ,$10.13 
18986105,2019,1,Aitkin,MEDICARE,4,65 - 74 years,M,46,76706,CPT/HCPCS,US ABDL AORTA SCREEN AAA,196,Ultrasound - Abdomen/retroperitoneum - Diagnostic,76,551,"$6,591.80 ",$143.30 ,$163.61 ,"$6,539.34 ",$142.15 ,$163.61 ,$52.46 ,$1.14 ,$0.00 
18988457,2019,1,Aitkin,MEDICARE,5,75 years and older,F,55,82248,CPT/HCPCS,BILIRUBIN DIRECT,233,Laboratory - Chemistry and hematology,71,650,$413.57 ,$7.51 ,$0.00 ,$413.57 ,$7.51 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
18991337,2019,1,Aitkin,MEDICARE,5,75 years and older,M,48,93880,CPT/HCPCS,EXTRACRANIAL BILAT STUDY,192,Ultrasound - Head and neck - Diagnostic,88,562,"$10,488.08 ",$218.50 ,$237.17 ,"$8,675.43 ",$180.73 ,$198.93 ,"$1,812.65 ",$37.76 ,$7.92 
18993497,2019,3,Anoka,COMMERCIAL,1,18 years and under,F,11,88307,CPT/HCPCS,TISSUE EXAM BY PATHOLOGIST,234,Pathology,18,123,"$4,995.64 ",$454.14 ,$306.08 ,"$2,828.46 ",$257.13 ,$212.04 ,"$2,167.18 ",$197.01 ,$0.00 
18995657,2019,3,Anoka,COMMERCIAL,1,18 years and under,M,16,85651,CPT/HCPCS,RBC SED RATE NONAUTOMATED,233,Laboratory - Chemistry and hematology,19,190,$103.73 ,$6.48 ,$4.92 ,$69.76 ,$4.36 ,$4.77 ,$33.97 ,$2.12 ,$0.14 
18998417,2019,3,Anoka,COMMERCIAL,2,19 - 44 years,F,123,76831,CPT/HCPCS,ECHO EXAM UTERUS,197,Ultrasound - Diagnostic (other),132,"1,448","$29,587.49 ",$240.54 ,$223.99 ,"$17,961.82 ",$146.03 ,$163.26 ,"$11,625.67 ",$94.51 ,$29.10 
18999785,2019,3,Anoka,COMMERCIAL,2,19 - 44 years,F,147,99221,CPT/HCPCS,INITIAL HOSPITAL CARE,302,Hospital inpatient services,185,"1,700","$39,542.88 ",$268.99 ,$244.95 ,"$33,972.65 ",$231.10 ,$219.41 ,"$5,570.23 ",$37.89 ,$0.00 
19002401,2019,3,Anoka,COMMERCIAL,2,19 - 44 years,M,153,82728,CPT/HCPCS,ASSAY OF FERRITIN,233,Laboratory - Chemistry and hematology,190,"1,766","$4,596.42 ",$30.04 ,$21.88 ,"$3,108.84 ",$20.31 ,$15.32 ,"$1,487.58 ",$9.72 ,$0.00 
19003913,2019,3,Anoka,COMMERCIAL,2,19 - 44 years,M,27,L3020,CPT/HCPCS,FT INSRT REMV MOLD LNGTUDNL SUPP EA,243,DME and supplies,47,314,"$10,243.40 ",$379.38 ,$385.12 ,"$5,564.34 ",$206.08 ,$322.42 ,"$4,679.06 ",$173.29 ,$78.80 
19006217,2019,3,Anoka,COMMERCIAL,3,45 - 64 years,F,11,80366,CPT/HCPCS,DRUG SCREENING PREGABALIN,235,Laboratory - Other,11,132,$199.54 ,$18.14 ,$20.70 ,$119.03 ,$10.82 ,$15.90 ,$80.51 ,$7.31 ,$0.00 
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
